Conta,Data_Utc,Categoria,Count,Usage,Price_USD,Range,Extraido_Utc
Rehableaf,2026-04-08,totalprice,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Rehableaf,2026-04-07,totalprice,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Rehableaf,2026-04-06,totalprice,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Rehableaf,2026-04-05,totalprice,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Rehableaf,2026-04-04,totalprice,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Rehableaf,2026-04-03,totalprice,0,2.15,2.150000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Rehableaf,2026-04-02,totalprice,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Rehableaf,2026-04-01,totalprice,0,2.15,2.150000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Rehableaf,2026-04-22,sms,61,61,3.653900,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Rehableaf,2026-04-21,sms,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Rehableaf,2026-04-20,sms,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Rehableaf,2026-04-19,sms,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Rehableaf,2026-04-18,sms,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Rehableaf,2026-04-17,sms,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Rehableaf,2026-04-16,sms,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Rehableaf,2026-04-15,sms,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Rehableaf,2026-04-14,sms,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Rehableaf,2026-04-13,sms,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Rehableaf,2026-04-12,sms,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Rehableaf,2026-04-11,sms,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Rehableaf,2026-04-10,sms,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Rehableaf,2026-04-09,sms,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Rehableaf,2026-04-08,sms,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Rehableaf,2026-04-07,sms,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Rehableaf,2026-04-06,sms,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Rehableaf,2026-04-05,sms,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Rehableaf,2026-04-04,sms,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Rehableaf,2026-04-03,sms,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Rehableaf,2026-04-02,sms,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Rehableaf,2026-04-01,sms,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-22,totalprice,0,4816.5202,4816.520200,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-21,totalprice,0,4640.0357,4640.035700,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-20,totalprice,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-19,totalprice,0,8786.058,8786.058000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-18,totalprice,0,8537.5609,8537.560900,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-17,totalprice,0,9605.8963,9605.896300,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-16,totalprice,0,7408.0982,7408.098200,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-15,totalprice,0,38.0376,38.037600,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-14,totalprice,0,24.051,24.051000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-13,totalprice,0,407.1612,407.161200,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-12,totalprice,0,43.5586,43.558600,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-11,totalprice,0,182.9599,182.959900,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-10,totalprice,0,357.1455,357.145500,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-09,totalprice,0,320.6262,320.626200,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-08,totalprice,0,252.5153,252.515300,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-07,totalprice,0,44.1861,44.186100,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-06,totalprice,0,327.8925,327.892500,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-05,totalprice,0,117.5386,117.538600,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-04,totalprice,0,138.4442,138.444200,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-03,totalprice,0,117.5393,117.539300,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-02,totalprice,0,386.699,386.699000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-01,totalprice,0,529.7485,529.748500,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-22,sms,390893,391788,3250.703000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-21,sms,349998,376735,3126.326300,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-20,sms,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-19,sms,714601,716805,5947.201500,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-18,sms,690995,696563,5779.112300,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-17,sms,769364,786832,6528.205800,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-16,sms,530786,606393,5030.765100,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-15,sms,1453,3107,25.937100,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-14,sms,1201,2016,16.698000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-13,sms,32721,33117,274.766700,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-12,sms,1895,3585,29.732300,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-11,sms,10230,14990,124.553800,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-10,sms,27875,29488,244.553200,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-09,sms,21385,26292,218.692000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-08,sms,16101,20747,172.084100,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-07,sms,1896,3644,30.227800,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-06,sms,26172,26674,221.382600,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-05,sms,4904,9610,79.745600,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-04,sms,5662,11090,92.035400,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-03,sms,4968,9642,79.993800,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-02,sms,28898,31357,260.187700,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Richard,2026-04-01,sms,38974,43625,361.896100,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-22,totalprice,0,1570.1178,1570.117800,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-21,totalprice,0,7260.9592,7260.959200,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-20,totalprice,0,8800.9871,8800.987100,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-19,totalprice,0,7900.2577,7900.257700,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-18,totalprice,0,10140.6864,10140.686400,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-17,totalprice,0,3572.8722,3572.872200,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-16,totalprice,0,6644.1308,6644.130800,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-15,totalprice,0,0.0458,0.045800,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-14,totalprice,0,0.0624,0.062400,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-13,totalprice,0,0.0309,0.030900,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-12,totalprice,0,0.0201,0.020100,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-11,totalprice,0,0.0284,0.028400,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-10,totalprice,0,0.0392,0.039200,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-09,totalprice,0,0.0474,0.047450,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-08,totalprice,0,2.1936,2.193560,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-07,totalprice,0,0.0223,0.022280,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-06,totalprice,0,0.073,0.072990,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-05,totalprice,0,0.0572,0.057200,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-04,totalprice,0,1.3486,1.348610,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-03,totalprice,0,187.2208,187.220820,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-02,totalprice,0,0.0131,0.013140,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-01,totalprice,0,0.0394,0.039420,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-22,sms,66659,127776,1060.395800,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-21,sms,469805,592051,4912.776300,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-20,sms,701678,716861,5946.901300,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-19,sms,436522,650868,5400.081600,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-18,sms,425172,826361,6855.571500,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-17,sms,293849,294306,2440.802600,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-16,sms,482518,546870,4536.503800,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-15,sms,1,1,0.008300,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-14,sms,4,4,0.027400,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-13,sms,3,3,0.024900,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-12,sms,2,2,0.016600,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-11,sms,3,3,0.024900,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-10,sms,4,4,0.033200,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-09,sms,7,7,0.036950,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-08,sms,6,8,0.032560,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-07,sms,4,4,0.016280,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-06,sms,7,7,0.028490,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-05,sms,10,10,0.040700,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-04,sms,170,173,0.704110,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-03,sms,14596,22593,92.173820,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
Naturemove,2026-04-02,sms,4,4,0.013140,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-22T21:08:30Z
